entity_text,base_url,subdiv_name_proper,rayon_name_proper,oblast_name_proper,n
kyzylorda-karmakshy-karmakshy,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-karmakshy,Кармакшинский сельский округ,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-iyirkol,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-iyirkol,Иркольский сельский округ,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-quandariya,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-quandariya,Куандарьинский сельский округ,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-aldashbaiakhun,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-aldashbaiakhun,сельский округ им.алдашбающий Ахун,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-dauylkol,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-dauylkol,Дауылкольский сельский округ,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-aqzhar,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-aqzhar,Акжарский сельский округ,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-aqtobe,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-aqtobe,Актобинский сельский округ,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-international,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-international,сельский округ Интернационал III,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-zhanazhol,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-zhanazhol,сельский округ Жанажол,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-zhosaly,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-zhosaly,сельский округ Жосалы,Кармакшинский район,Кызылординская область,1
kyzylorda-karmakshy-aqai,https://www.gov.kz/memleket/entities/kyzylorda-karmakshy-aqai,сельский округ Акающий,Кармакшинский район,Кызылординская область,1
kyzylorda-tasboget-district,https://www.gov.kz/memleket/entities/kyzylorda-tasboget-district,посёлок Тасбогет город Кызылорд,NA,Кызылординская область,1
kyzylorda-belkul-district,https://www.gov.kz/memleket/entities/kyzylorda-belkul-district,Коммунальное государственное учреждение посёлок Белкуль город Кызылорды акимат город Кызылорд,NA,Кызылординская область,1
kyzylorda-qyzylzharma-district,https://www.gov.kz/memleket/entities/kyzylorda-qyzylzharma-district,Кызылжарминский сельский округ город Кызылорд,NA,Кызылординская область,1
kyzylorda-talsuat-district,https://www.gov.kz/memleket/entities/kyzylorda-talsuat-district,Талсуатский сельский округ город Кызылорд,NA,Кызылординская область,1
kyzylorda-aqzharma-district,https://www.gov.kz/memleket/entities/kyzylorda-aqzharma-district,Акжарминский сельский округ город Кызылорд,NA,Кызылординская область,1
kyzylorda-aqsuat-district,https://www.gov.kz/memleket/entities/kyzylorda-aqsuat-district,Аксуатский сельский округ город Кызылорд,NA,Кызылординская область,1
kyzylorda-qosshynyrau-district,https://www.gov.kz/memleket/entities/kyzylorda-qosshynyrau-district,сельский округ Косшынырау город Кызылорд,NA,Кызылординская область,1
kyzylorda-qaraultobe-district,https://www.gov.kz/memleket/entities/kyzylorda-qaraultobe-district,сельский округ Караултобе город Кызылорд,NA,Кызылординская область,1
kyzylorda-qyzylozek-district,https://www.gov.kz/memleket/entities/kyzylorda-qyzylozek-district,сельский округ Кызылозек город Кызылорд,NA,Кызылординская область,1
kyzylorda-shieli-zhideliaryq,https://www.gov.kz/memleket/entities/kyzylorda-shieli-zhideliaryq,Жиделиарыкский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-district,https://www.gov.kz/memleket/entities/kyzylorda-shieli-district,посёлок Шиели,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-iyirkol,https://www.gov.kz/memleket/entities/kyzylorda-shieli-iyirkol,Иркульский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-telikol,https://www.gov.kz/memleket/entities/kyzylorda-shieli-telikol,Теликольский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-turan,https://www.gov.kz/memleket/entities/kyzylorda-shieli-turan,сельский округ Туран,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-talaptan,https://www.gov.kz/memleket/entities/kyzylorda-shieli-talaptan,Талаптанский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-tartogai,https://www.gov.kz/memleket/entities/kyzylorda-shieli-tartogai,Тартогайский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-sulutobe,https://www.gov.kz/memleket/entities/kyzylorda-shieli-sulutobe,Сулутобинский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-ortakshyl,https://www.gov.kz/memleket/entities/kyzylorda-shieli-ortakshyl,Ортакшылский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-mailytogai,https://www.gov.kz/memleket/entities/kyzylorda-shieli-mailytogai,Майлытогайский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-qogaly,https://www.gov.kz/memleket/entities/kyzylorda-shieli-qogaly,Когалинский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-qargaly,https://www.gov.kz/memleket/entities/kyzylorda-shieli-qargaly,Каргалинский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-kerdeli,https://www.gov.kz/memleket/entities/kyzylorda-shieli-kerdeli,Керделинский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-enbekshi,https://www.gov.kz/memleket/entities/kyzylorda-shieli-enbekshi,Енбекшинский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-zholek,https://www.gov.kz/memleket/entities/kyzylorda-shieli-zholek,Жолекский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-zhuantobe,https://www.gov.kz/memleket/entities/kyzylorda-shieli-zhuantobe,Жуантобинский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-zhanatyrmys,https://www.gov.kz/memleket/entities/kyzylorda-shieli-zhanatyrmys,Жанатурмысский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-baiterek,https://www.gov.kz/memleket/entities/kyzylorda-shieli-baiterek,сельский округ Байтерек,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-baigeqym,https://www.gov.kz/memleket/entities/kyzylorda-shieli-baigeqym,Байгекумский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-bestam,https://www.gov.kz/memleket/entities/kyzylorda-shieli-bestam,Бестамский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-aqtogan,https://www.gov.kz/memleket/entities/kyzylorda-shieli-aqtogan,Актоганский сельский округ,Шиелийский район,Кызылординская область,1
kyzylorda-shieli-aqmaya,https://www.gov.kz/memleket/entities/kyzylorda-shieli-aqmaya,Акмаянский сельский округ,Шиелийский район,Кызылординская область,1
mangystau-zhanaozen-rakhat,https://www.gov.kz/memleket/entities/mangystau-zhanaozen-rakhat,село Рахат,NA,Мангистауска область,1
mangystau-zhanaozen-kenderli,https://www.gov.kz/memleket/entities/mangystau-zhanaozen-kenderli,село Кендёршее,NA,Мангистауска область,1
mangystau-zhanaozen-tenge,https://www.gov.kz/memleket/entities/mangystau-zhanaozen-tenge,село Тенге,NA,Мангистауска область,1
mangystau-zhanaozen-kyzylsai,https://www.gov.kz/memleket/entities/mangystau-zhanaozen-kyzylsai,село Кызылсающее,NA,Мангистауска область,1
mangystau-munaily-qyzyltobe,https://www.gov.kz/memleket/entities/mangystau-munaily-qyzyltobe,Кызылтобинский сельский округ Мангистауской области,Мунайлинский район,Мангистауска область,1
mangystau-munaily-daulet,https://www.gov.kz/memleket/entities/mangystau-munaily-daulet,сельский округ Даулет Мунайлинский район Мангистауской области,NA,Мангистауска область,1
mangystau-munaily-bayandy,https://www.gov.kz/memleket/entities/mangystau-munaily-bayandy,Баяндинской сельский округ Мангистауской области,Мунайлинский район,Мангистауска область,1
mangystau-munaily-mangystau,https://www.gov.kz/memleket/entities/mangystau-munaily-mangystau,села Мангистау Мунайлинский район Мангистауской области,NA,Мангистауска область,1
mangystau-tupkaragan-akshyqur,https://www.gov.kz/memleket/entities/mangystau-tupkaragan-akshyqur,Акшукурский сельский округ Мангистауской области,Тупкараганский район,Мангистауска область,1
mangystau-tupkaragan-shapagatov,https://www.gov.kz/memleket/entities/mangystau-tupkaragan-shapagatov,сельский округ Саин Шапагатовый Тупкараганский район Мангистауской области,NA,Мангистауска область,1
mangystau-tupkaragan-bautino,https://www.gov.kz/memleket/entities/mangystau-tupkaragan-bautino,села Баутиный Тупкараганский район Мангистауской области,NA,Мангистауска область,1
mangystau-qyzan-district,https://www.gov.kz/memleket/entities/mangystau-qyzan-district,село Кызанное,NA,Мангистауска область,1
mangystau-zhyngyldy-district,https://www.gov.kz/memleket/entities/mangystau-zhyngyldy-district,села Жынгылды Мангистауский район Мангистауской области,NA,Мангистауска область,1
mangystau-aqshymyrau-district,https://www.gov.kz/memleket/entities/mangystau-aqshymyrau-district,Сельская администрация Акшымырау района Мангистау области Мангистау,NA,Мангистауска область,1
mangystau-shayr-district,https://www.gov.kz/memleket/entities/mangystau-shayr-district,Шайырский сельский округ Мангистауской области,Мангистауский район,Мангистауска область,1
mangystau-sayiotes-district,https://www.gov.kz/memleket/entities/mangystau-sayiotes-district,сельский округ Сайотес Мангистауский район Мангистауской области,NA,Мангистауска область,1
mangystau-otpan-district,https://www.gov.kz/memleket/entities/mangystau-otpan-district,сельский округ Отпан Мангистауский район Мангистауской области,NA,Мангистауска область,1
mangystau-zharmysh-district,https://www.gov.kz/memleket/entities/mangystau-zharmysh-district,Жармышский сельский округ Мангистауской области,Мангистауский район,Мангистауска область,1
mangystau-shetpe-district,https://www.gov.kz/memleket/entities/mangystau-shetpe-district,села Шетп Мангистауский район Мангистауской области,NA,Мангистауска область,1
akimat-karakiya,https://www.gov.kz/memleket/entities/akimat-karakiya/about/structure/departments/leadership/5823/1,сельский округ Болашак,NA,Атырауская область,7
akimat-karakiya,https://www.gov.kz/memleket/entities/akimat-karakiya/about/structure/departments/leadership/5820/1,сельский округ Куланды,NA,Атырауская область,7
akimat-karakiya,https://www.gov.kz/memleket/entities/akimat-karakiya/about/structure/departments/leadership/5618/1,село Жетыбай,NA,Атырауская область,7
akimat-karakiya,https://www.gov.kz/memleket/entities/akimat-karakiya/about/structure/departments/leadership/5617/1,село Сенек,NA,Атырауская область,7
akimat-karakiya,https://www.gov.kz/memleket/entities/akimat-karakiya/about/structure/departments/leadership/5616/1,сельский округ Бостан,NA,Атырауская область,7
akimat-karakiya,https://www.gov.kz/memleket/entities/akimat-karakiya/about/structure/departments/leadership/5615/1,село Мунайши,NA,Атырауская область,7
akimat-karakiya,https://www.gov.kz/memleket/entities/akimat-karakiya/about/structure/departments/leadership/5613/1,село Курык,NA,Атырауская область,7
mangystau-beyneu-syngyrlau,https://www.gov.kz/memleket/entities/mangystau-beyneu-syngyrlau,Аппарат аким село Сынгырлау,NA,Мангистауска область,1
mangystau-beyneu-sarga,https://www.gov.kz/memleket/entities/mangystau-beyneu-sarga,село Сарга,NA,Мангистауска область,1
mangystau-beyneu-tazhen,https://www.gov.kz/memleket/entities/mangystau-beyneu-tazhen,село Тажен,NA,Мангистауска область,1
mangystau-beyneu-district,https://www.gov.kz/memleket/entities/mangystau-beyneu-district,село Бейнеу,NA,Мангистауска область,1
mangystau-beyneu-tyrysh,https://www.gov.kz/memleket/entities/mangystau-beyneu-tyrysh,село Турыш,NA,Мангистауска область,1
mangystau-beyneu-tolep,https://www.gov.kz/memleket/entities/mangystau-beyneu-tolep,село Толеп,NA,Мангистауска область,1
mangystau-beyneu-eset,https://www.gov.kz/memleket/entities/mangystau-beyneu-eset,село Есет,NA,Мангистауска область,1
mangystau-beyneu-borankul,https://www.gov.kz/memleket/entities/mangystau-beyneu-borankul,село Боранкул,NA,Мангистауска область,1
mangystau-beyneu-aqzhigit,https://www.gov.kz/memleket/entities/mangystau-beyneu-aqzhigit,село Акжигит,NA,Мангистауска область,1
mangystau-beyneu-sam,https://www.gov.kz/memleket/entities/mangystau-beyneu-sam,Самский сельский округ,NA,Мангистауска область,1
mangystau-aktau-omirzak,https://www.gov.kz/memleket/entities/mangystau-aktau-omirzak,Умирзакский сельский округ город Ақтау Мангистауской области,NA,Мангистауска область,1
pavlodar-pvl-zheteksi,https://www.gov.kz/memleket/entities/pavlodar-pvl-zheteksi,село Жетёкшее,город Павлодара,Павлодарская область,1
pavlodar-pvl-atameken,https://www.gov.kz/memleket/entities/pavlodar-pvl-atameken,посёлок Атамекен,город Павлодара,Павлодарская область,1
pavlodar-pvl-kenzhekol,https://www.gov.kz/memleket/entities/pavlodar-pvl-kenzhekol,Кенжекольский сельский округ,город Павлодара,Павлодарская область,1
pavlodar-pvl-moiyldy,https://www.gov.kz/memleket/entities/pavlodar-pvl-moiyldy,село Мойылды,город Павлодара,Павлодарская область,1
pavlodar-pvl-pavlodarskoe,https://www.gov.kz/memleket/entities/pavlodar-pvl-pavlodarskoe,села Павлодарское,город Павлодара,Павлодарская область,1
pavlodar-ekibastuz-temirzhol,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-temirzhol,Железнодорожный сельский округ,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-sarykamys,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-sarykamys,Сарыкамысский сельский округ,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-shiderty,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-shiderty,п. Шидерты г. Экибастуза,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-tortkuduk,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-tortkuduk,село Торт-Кудук,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-ekibastuz,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-ekibastuz,Экибастузский сельский округ,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-koyandy,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-koyandy,Қояндинской сельский округ,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-bayet,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-bayet,Байетский сельский округ,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-akkol,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-akkol,Аккольский сельский округ город Экибастуз,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-shikyldak,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-shikyldak,село Шикылдак,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-margulan,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-margulan,село им. А. Маргулана,город Экибастуз,Павлодарская область,1
pavlodar-ekibastuz-solnechnyi,https://www.gov.kz/memleket/entities/pavlodar-ekibastuz-solnechnyi,посёлок Солнечный,город Экибастуз,Павлодарская область,1
pavlodar-aksu-kalkaman,https://www.gov.kz/memleket/entities/pavlodar-aksu-kalkaman,Калкаманский сельский округ,город Аксу,Павлодарская область,1
pavlodar-aksu-omarova,https://www.gov.kz/memleket/entities/pavlodar-aksu-omarova,сельский округ имени М.омаров,город Аксу,Павлодарская область,1
pavlodar-aksu-kyzylzhar,https://www.gov.kz/memleket/entities/pavlodar-aksu-kyzylzhar,Кызылжарский сельский округ,город Аксу,Павлодарская область,1
pavlodar-aksu-evgenievka,https://www.gov.kz/memleket/entities/pavlodar-aksu-evgenievka,Евгеньевский сельский округ,город Аксу,Павлодарская область,1
pavlodar-aksu-dostyk,https://www.gov.kz/memleket/entities/pavlodar-aksu-dostyk,Достыкский сельский округ,город Аксу,Павлодарская область,1
pavlodar-aksu-kamzin,https://www.gov.kz/memleket/entities/pavlodar-aksu-kamzin,сельский округ Қанаш Қамзин,город Аксу,Павлодарская область,1
pavlodar-bayanaul-birlik,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-birlik,Бирликский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-zhanatlek,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-zhanatlek,Жанатлекский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-karatomar,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-karatomar,Каратомарский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-kurkeli,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-kurkeli,Куркелинский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-kyzyltau,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-kyzyltau,Кызылтауский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-maikain,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-maikain,посёлок Майкаин,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-satpaev,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-satpaev,Сатпаевский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-aqsan,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-aqsan,Аксанский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-bayanaul,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-bayanaul,Баянаульский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-toraigyr,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-toraigyr,Торайгырский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-uzunbulak,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-uzunbulak,Узунбулакский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-zhanajol,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-zhanajol,Жанажольский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-bayanaul-kundykol,https://www.gov.kz/memleket/entities/pavlodar-bayanaul-kundykol,Кундыкольский сельский округ,Баянаульский район,Павлодарская область,1
pavlodar-terenkol-baikonys,https://www.gov.kz/memleket/entities/pavlodar-terenkol-baikonys,Байконысский сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-beregovoi,https://www.gov.kz/memleket/entities/pavlodar-terenkol-beregovoi,Береговой сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-zhanabet,https://www.gov.kz/memleket/entities/pavlodar-terenkol-zhanabet,сельский округ Жаңабет,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-zhanakurlys,https://www.gov.kz/memleket/entities/pavlodar-terenkol-zhanakurlys,Жанакурлысский сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-ivanovka,https://www.gov.kz/memleket/entities/pavlodar-terenkol-ivanovka,Ивановский сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-kalinovka,https://www.gov.kz/memleket/entities/pavlodar-terenkol-kalinovka,Калиновский сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-oktjbrsk,https://www.gov.kz/memleket/entities/pavlodar-terenkol-oktjbrsk,Октябрьский сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-peschan,https://www.gov.kz/memleket/entities/pavlodar-terenkol-peschan,Песчанский сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-terenkol,https://www.gov.kz/memleket/entities/pavlodar-terenkol-terenkol,Теренкольский сельский округ,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-tomarly,https://www.gov.kz/memleket/entities/pavlodar-terenkol-tomarly,сельский округ Томарлы,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-altay,https://www.gov.kz/memleket/entities/pavlodar-terenkol-altay,сельский округ Алтай,район Тереңкөвший,Павлодарская область,1
pavlodar-terenkol-aulieagash,https://www.gov.kz/memleket/entities/pavlodar-terenkol-aulieagash,сельский округ Әулиеағаш,район Тереңкөвший,Павлодарская область,1
pavlodar-sharbakty-zhyly-bulak,https://www.gov.kz/memleket/entities/pavlodar-sharbakty-zhyly-bulak,Жылы-булакский сельский округ,NA,Павлодарская область,1
pavlodar-sharbakty-sosnovka,https://www.gov.kz/memleket/entities/pavlodar-sharbakty-sosnovka,Сосновский сельский округ,Щербактинский район,Павлодарская область,1
pavlodar-sharbakty-sharbakty,https://www.gov.kz/memleket/entities/pavlodar-sharbakty-sharbakty,Шарбактинский сельский округ,Щербактинский район,Павлодарская область,1
pavlodar-sharbakty-galkino,https://www.gov.kz/memleket/entities/pavlodar-sharbakty-galkino,село Галкино,Щербактинский район,Павлодарская область,1
pavlodar-sharbakty-aleksandrovka,https://www.gov.kz/memleket/entities/pavlodar-sharbakty-aleksandrovka,Александровский сельский округ,Щербактинский район,Павлодарская область,1
pavlodar-sharbakty-orlovka,https://www.gov.kz/memleket/entities/pavlodar-sharbakty-orlovka,село Орловка,Щербактинский район,Павлодарская область,1
pavlodar-sharbakty-shaldai,https://www.gov.kz/memleket/entities/pavlodar-sharbakty-shaldai,село Шалдавшее,Щербактинский район,Павлодарская область,1
pavlodar-uspenka-lozovoe,https://www.gov.kz/memleket/entities/pavlodar-uspenka-lozovoe,Лозовский сельский округ,Успенский район,Павлодарская область,1
pavlodar-uspenka-kozyketken,https://www.gov.kz/memleket/entities/pavlodar-uspenka-kozyketken,Козыкеткенский сельский округ,Успенский район,Павлодарская область,1
pavlodar-uspenka-olginino,https://www.gov.kz/memleket/entities/pavlodar-uspenka-olginino,Ольгинский сельский округ,Успенский район,Павлодарская область,1
pavlodar-uspenka-uspenka,https://www.gov.kz/memleket/entities/pavlodar-uspenka-uspenka,Успенский сельский округ,Успенский район,Павлодарская область,1
pavlodar-uspenka-konyrozek,https://www.gov.kz/memleket/entities/pavlodar-uspenka-konyrozek,Конырозекский сельский округ,Успенский район,Павлодарская область,1
pavlodar-uspenka-novopokrovka,https://www.gov.kz/memleket/entities/pavlodar-uspenka-novopokrovka,Новопокровский сельский округ,Успенский район,Павлодарская область,1
pavlodar-uspenka-ravnopol,https://www.gov.kz/memleket/entities/pavlodar-uspenka-ravnopol,Равнопольский сельский округ,Успенский район,Павлодарская область,1
pavlodar-akkuly-aqquly,https://www.gov.kz/memleket/entities/pavlodar-akkuly-aqquly,сельский округ Аққулы,район Аққулы,Павлодарская область,1
pavlodar-akkuly-baimuldino,https://www.gov.kz/memleket/entities/pavlodar-akkuly-baimuldino,село Баймульдино,район Аққулы,Павлодарская область,1
pavlodar-akkuly-zhambul,https://www.gov.kz/memleket/entities/pavlodar-akkuly-zhambul,село Жамбывшее,район Аққулы,Павлодарская область,1
pavlodar-akkuly-kyzylagash,https://www.gov.kz/memleket/entities/pavlodar-akkuly-kyzylagash,село Бескарагай,район Аққулы,Павлодарская область,1
pavlodar-akkuly-qaraqala,https://www.gov.kz/memleket/entities/pavlodar-akkuly-qaraqala,село Қарақала,район Аққулы,Павлодарская область,1
pavlodar-akkuly-maikaragai,https://www.gov.kz/memleket/entities/pavlodar-akkuly-maikaragai,село Майкарагающее,район Аққулы,Павлодарская область,1
pavlodar-akkuly-malybay,https://www.gov.kz/memleket/entities/pavlodar-akkuly-malybay,Малыбайский сельский округ,район Аққулы,Павлодарская область,1
pavlodar-akkuly-sharbakty,https://www.gov.kz/memleket/entities/pavlodar-akkuly-sharbakty,село Шарбакты,район Аққулы,Павлодарская область,1
pavlodar-akkuly-yamyshevo,https://www.gov.kz/memleket/entities/pavlodar-akkuly-yamyshevo,село Ямышевое,район Аққулы,Павлодарская область,1
pavlodar-akkuly-shaka,https://www.gov.kz/memleket/entities/pavlodar-akkuly-shaka,Шакинский сельский округ,район Аққулы,Павлодарская область,1
pavlodar-ertis-agoshoryn,https://www.gov.kz/memleket/entities/pavlodar-ertis-agoshoryn,Агашорынский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-kyzylzhar,https://www.gov.kz/memleket/entities/pavlodar-ertis-kyzylzhar,Кызылжарский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-koskol,https://www.gov.kz/memleket/entities/pavlodar-ertis-koskol,Коскольский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-karakuduk,https://www.gov.kz/memleket/entities/pavlodar-ertis-karakuduk,Каракудукский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-severnoe,https://www.gov.kz/memleket/entities/pavlodar-ertis-severnoe,Северный сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-irtyshsk,https://www.gov.kz/memleket/entities/pavlodar-ertis-irtyshsk,село Иртышск,Иртышский район,Павлодарская область,1
pavlodar-ertis-baizakov,https://www.gov.kz/memleket/entities/pavlodar-ertis-baizakov,Байзаковский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-maikonyr,https://www.gov.kz/memleket/entities/pavlodar-ertis-maikonyr,село Майконыр,Иртышский район,Павлодарская область,1
pavlodar-ertis-amangeldy,https://www.gov.kz/memleket/entities/pavlodar-ertis-amangeldy,Амангельдинский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-panfilova,https://www.gov.kz/memleket/entities/pavlodar-ertis-panfilova,Панфиловский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-ertis-golubovka,https://www.gov.kz/memleket/entities/pavlodar-ertis-golubovka,село Голубовка,Иртышский район,Павлодарская область,1
pavlodar-ertis-selety,https://www.gov.kz/memleket/entities/pavlodar-ertis-selety,Селетинский сельский округ,Иртышский район,Павлодарская область,1
pavlodar-maysk-koktobe,https://www.gov.kz/memleket/entities/pavlodar-maysk-koktobe,село Коктобе,Майский район,Павлодарская область,1
pavlodar-maysk-akzhar,https://www.gov.kz/memleket/entities/pavlodar-maysk-akzhar,село Акжар,Майский район,Павлодарская область,1
pavlodar-maysk-akshiman,https://www.gov.kz/memleket/entities/pavlodar-maysk-akshiman,село Акшиман,Майский район,Павлодарская область,1
pavlodar-maysk-baskol,https://www.gov.kz/memleket/entities/pavlodar-maysk-baskol,села Басколь,Майский район,Павлодарская область,1
pavlodar-maysk-kentubek,https://www.gov.kz/memleket/entities/pavlodar-maysk-kentubek,село Кентубек,Майский район,Павлодарская область,1
pavlodar-maysk-kazan,https://www.gov.kz/memleket/entities/pavlodar-maysk-kazan,село Казан,Майский район,Павлодарская область,1
pavlodar-maysk-karaterek,https://www.gov.kz/memleket/entities/pavlodar-maysk-karaterek,село Каратерек,Майский район,Павлодарская область,1
pavlodar-maysk-malaisary,https://www.gov.kz/memleket/entities/pavlodar-maysk-malaisary,село Малайсары,Майский район,Павлодарская область,1
pavlodar-maysk-maisk,https://www.gov.kz/memleket/entities/pavlodar-maysk-maisk,село Майск,Майский район,Павлодарская область,1
pavlodar-maysk-maitubek,https://www.gov.kz/memleket/entities/pavlodar-maysk-maitubek,село Майтубек,Майский район,Павлодарская область,1
pavlodar-maysk-saty,https://www.gov.kz/memleket/entities/pavlodar-maysk-saty,село Саты,Майский район,Павлодарская область,1
pavlodar-zhelezinka-aktau,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-aktau,Актауский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-alakolsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-alakolsky,Алакольский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-bashmachinsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-bashmachinsky,Башмачинский сельский округ,Железинский район,Павлодарская область,1
pavlodar-zhelezinka-veseloroshchinsky,https://www.gov.kz/memleket/entities/pavlodar-zhelezinka-veseloroshchinsky,Весёлорощинский сельский округ,Железинский район,Павлодарская область,1
